district,type,name,address,tel,website,twd97E,twd97N,update_date
貢寮區,警察機關,保安鹽寮分隊,新北市貢寮區美豐里丹裡街1號,02-24902459,,343063.0,2771987.0,"2015-02-24 06:00:00.297"
貢寮區,其他機關,新北市貢寮區調解委員會,新北市貢寮區朝陽街54號,02-24941601#218,,341494.207059,2768613.128837,"2015-02-24 06:00:00.297"
貢寮區,警察機關,保安警察第二總隊二大一中,新北市貢寮區丹裡街1號,02-24901574,,342660.037,2772141.656,"2015-02-24 06:00:00.297"
貢寮區,警察機關,保安警察第二總隊仁里分隊,新北市貢寮區丹裡街1號,02-24901113,,342660.037,2772141.656,"2015-02-24 06:00:00.297"
貢寮區,警察機關,保安警察第二總隊龍門分隊,新北市貢寮區丹裡街1號,02-24901114,,342660.037,2772141.656,"2015-02-24 06:00:00.297"
貢寮區,警察機關,保安警察第二總隊鹽寮分隊,新北市貢寮區丹裡街1號,02-24902540,,342660.037,2772141.656,"2015-02-24 06:00:00.297"
貢寮區,國民小學,市立吉林國小,新北市貢寮區吉林里內寮街55號,02-24941077,www.cles.ntpc.edu.tw,339622.387288,2764508.82949,"2015-02-24 06:00:00.297"
貢寮區,國民小學,市立和美國小,新北市貢寮區和美里龍洞街1之9號,02-24909431,www.hmps.ntpc.edu.tw,342082.574411,2775283.54046,"2015-02-24 06:00:00.297"
貢寮區,國民小學,市立貢寮國小,新北市貢寮區雙玉里學苑街7號,02-24941078,www.kles.ntpc.edu.tw,342351.555723,2768525.16914,"2015-02-24 06:00:00.297"
貢寮區,國民小學,市立福連國小,新北市貢寮區福連里福連街1號,02-24991194,www.fulps.ntpc.edu.tw,349799.066599,2767989.45082,"2015-02-24 06:00:00.297"
貢寮區,國民小學,市立福隆國小,新北市貢寮區福隆里東興街35號,02-24991449,www.flps.ntpc.edu.tw,345758.764576,2768039.27642,"2015-02-24 06:00:00.297"
貢寮區,國民小學,市立澳底國小,新北市貢寮區真理里延平街10號,02-24901432,www.auti.ntpc.edu.tw,343351.219209,2772160.55574,"2015-02-24 06:00:00.297"
貢寮區,國民中學,市立貢寮國中,新北市貢寮區龍崗里嵩陽街42號,02-24941941,www.kljh.ntpc.edu.tw,341648.464694,2767886.06291,"2015-02-24 06:00:00.297"
貢寮區,國民中學,市立豐珠中小學,新北市貢寮區美豐里雞母嶺街6之6號,02-24903727,www.fjjh.ntpc.edu.tw,340961.328043,2773381.3301,"2015-02-24 06:00:00.297"
貢寮區,公共親子中心,貢寮海洋公共親子中心,新北市貢寮區真理里延平街10號,02-24901432分機200,NULL,343353.219209,2772158.55574,"2015-02-24 06:00:00.297"
貢寮區,火車站,貢寮火車站,新北市貢寮區貢寮里朝陽街33號,02-24941500,www.railway.gov.tw,341708.183027,2768502.36074,"2015-02-24 06:00:00.297"
貢寮區,火車站,福隆火車站,新北市貢寮區福隆里福隆街2號,02-24991800,www.railway.gov.tw,345333.422685,2767850.7935,"2015-02-24 06:00:00.297"
蘆洲區,監理機關,臺北區監理所蘆洲監理站,新北市蘆洲區中山二路163號,02-22886883,luj.tmvso.gov.tw,297562.0,2774828.0,"2015-02-24 06:00:00.297"
蘆洲區,衛生機關,新北市蘆洲區衛生所,新北市蘆洲區中央路58號,02-22811461,luzhou.health.ntpc.gov.tw,297748.0,2775155.0,"2015-02-24 06:00:00.297"
雙溪區,公所,雙溪區公所,新北市雙溪區東榮街25號,02-24931111,www.shuangxi.ntpc.gov.tw,337371.466,2769799.139,"2015-02-24 06:00:00.297"
蘆洲區,戶政機關,新北市蘆洲戶政事務所,新北市蘆洲區集賢路245號8樓,02-22818536,www.luzhou.ris.ntpc.gov.tw,298591.593,2775257.283,"2015-02-24 06:00:00.297"
蘆洲區,公所,蘆洲區公所,新北市蘆洲區三民路95號,02-22811484,www.luzhou.ntpc.gov.tw,297801.786,2775249.26,"2015-02-24 06:00:00.297"
蘆洲區,消防機關,新北市蘆洲消防分隊,新北市蘆洲區南港里三民路607號,02-22858100,www.fire.ntpc.gov.tw,296432.439017,2776234.1349,"2015-02-24 06:00:00.297"
蘆洲區,消防機關,新北市成功消防分隊,新北市蘆洲區仁復里中山二路94號,02-22821119,www.fire.ntpc.gov.tw,297685.84273,2774942.76398,"2015-02-24 06:00:00.297"
蘆洲區,其他機關,蘆洲區農會,新北市蘆洲區中山一路129號,02-82820777,,297622.0,2775050.0,"2015-02-24 06:00:00.297"
蘆洲區,警察機關,蘆洲分局,新北市蘆洲區三民路609號,02-22810555,www.luzhou.police.ntpc.gov.tw,296432.0,2776260.0,"2015-02-24 06:00:00.297"
蘆洲區,警察機關,延平派出所,新北市蘆洲區長安街108巷2號,02-82821991,www.luzhou.police.ntpc.gov.tw,296541.0,2774914.0,"2015-02-24 06:00:00.297"
蘆洲區,警察機關,三民派出所,新北市蘆洲區三民路609號,02-22823775,www.luzhou.police.ntpc.gov.tw,296426.0,2776250.0,"2015-02-24 06:00:00.297"
蘆洲區,警察機關,蘆洲派出所,新北市蘆洲區中山二路92號,02-22855966,www.luzhou.police.ntpc.gov.tw,297708.0,2774948.0,"2015-02-24 06:00:00.297"
蘆洲區,警察機關,集賢派出所,新北市蘆洲區集賢路245號1樓,02-82832110,www.luzhou.police.ntpc.gov.tw,298595.0,2775265.0,"2015-02-24 06:00:00.297"
蘆洲區,警察機關,蘆洲交通分隊,新北市蘆洲區集賢路245號1樓,02-22836225,www.luzhou.police.ntpc.gov.tw,298601.0,2775261.0,"2015-02-24 06:00:00.297"
蘆洲區,其他機關,新北市蘆洲區調解委員會,新北市蘆洲區三民路95號,02-22885648,,297808.253333333,2775259.06666667,"2015-02-24 06:00:00.297"
蘆洲區,其他機關,新北市政府捷運工程處,新北市蘆洲區集賢路245號5樓,02-22852086,www.traffic.ntpc.gov.tw,298579.879,2775258.097,"2015-02-24 06:00:00.297"
蘆洲區,大專院校,國立空中大學,新北市蘆洲區中正路172號,02-22829355,www.nou.edu.tw,297310.728129,2775503.02444,"2015-02-24 06:00:00.297"
蘆洲區,大專院校,國立空中大學北二中心,新北市蘆洲區中正路172號,02-22829355#3151,www.nou.edu.tw/~nou13,297326.474763,2775494.16049,"2015-02-24 06:00:00.297"
蘆洲區,國民小學,市立仁愛國小,新北市蘆洲區民族路488號,02-22838815,www.jaes.ntpc.edu.tw,297451.735538,2776056.02636,"2015-02-24 06:00:00.297"
蘆洲區,國民小學,市立成功國小,新北市蘆洲區長安街311號,02-22858998,www.tces.ntpc.edu.tw,296057.71084,2775341.05231,"2015-02-24 06:00:00.297"
蘆洲區,國民小學,市立忠義國小,新北市蘆洲區光榮路30號,02-22899591,www.cyes.ntpc.edu.tw,296743.980812,2775790.71425,"2015-02-24 06:00:00.297"
蘆洲區,國民小學,市立蘆洲國小,新北市蘆洲區中正路100號,02-22816202,www.lces.ntpc.edu.tw,297479.730461,2775254.02187,"2015-02-24 06:00:00.297"
蘆洲區,國民小學,市立鷺江國小,新北市蘆洲區民族路7號,02-22819980,www.lcps.ntpc.edu.tw,298035.740241,2775262.00947,"2015-02-24 06:00:00.297"
蘆洲區,國民中學,市立蘆洲國中,新北市蘆洲區中正路265號,02-22823833,www.lcjh.ntpc.edu.tw,296983.72355,2775479.99823,"2015-02-24 06:00:00.297"
蘆洲區,國民中學,市立鷺江國中,新北市蘆洲區長樂路235號,02-82814627,www.ljjh.ntpc.edu.tw,296561.781958,2775921.45403,"2015-02-24 06:00:00.297"
蘆洲區,高中職,市立三民高中,新北市蘆洲區三民路96號,02-22894675,www.smsh.ntpc.edu.tw,297754.734256,2775441.0238,"2015-02-24 06:00:00.297"
蘆洲區,高中職,私立徐匯高中,新北市蘆洲區中山一路1號,02-22817565,www.sish.ntpc.edu.tw,298310.72831,2774654.01012,"2015-02-24 06:00:00.297"
蘆洲區,捷運站,捷運蘆洲站,新北市蘆洲區,02-21812345,www.trtc.com.tw,296853.03024241,2775999.6050121,"2015-02-24 06:00:00.297"
蘆洲區,捷運站,捷運三民高中站,新北市蘆洲區,02-21812345,www.trtc.com.tw,297798.34499959,2775285.87046745,"2015-02-24 06:00:00.297"
蘆洲區,捷運站,捷運徐匯中學站,新北市蘆洲區,02-21812345,www.trtc.com.tw,298410.26104469,2774784.88701251,"2015-02-24 06:00:00.297"
雙溪區,戶政機關,新北市瑞芳戶政事務所雙溪區所,新北市雙溪區太平路62號,02-24931105,www.shuangxi.ris.ntpc.gov.tw,337293.065,2770009.161,"2015-02-24 06:00:00.297"
雙溪區,衛生機關,新北市雙溪區衛生所,新北市雙溪區新基南街18號,02-24931210,shuangxi.health.ntpc.gov.tw,337437.0,2770271.0,"2015-02-24 06:00:00.297"
雙溪區,消防機關,新北市雙溪消防分隊,新北市雙溪區中山路45號,02-24931314,www.fire.ntpc.gov.tw,337464.71562,2769591.86404,"2015-02-24 06:00:00.297"
雙溪區,警察機關,牡丹派出所,新北市雙溪區牡丹里牡丹106號,02-24931340,www.ruifang.police.ntpc.gov.tw,335760.0,2772702.0,"2015-02-24 06:00:00.297"
雙溪區,警察機關,柑腳派出所,新北市雙溪區外柑里外柑腳37號,02-24931744,www.rueifang.police.ntpc.gov.tw,331645.0,2768044.0,"2015-02-24 06:00:00.297"
雙溪區,警察機關,太平派出所,新北市雙溪區泰平里大平62號,02-24933317,www.ruifang.police.ntpc.gov.tw,333392.0,2762877.0,"2015-02-24 06:00:00.297"
雙溪區,警察機關,平林派出所,新北市雙溪區上林里內平林47號,02-24931794,www.ruifang.police.ntpc.gov.tw,334044.0,2769366.0,"2015-02-24 06:00:00.297"
雙溪區,警察機關,雙溪分駐所,新北市雙溪區太平路64號,02-24931059,www.ruifang.police.ntpc.gov.tw,337303.0,2770016.0,"2015-02-24 06:00:00.297"
雙溪區,其他機關,新北市雙溪區調解委員會,新北市雙溪區東榮街25號,02-24931111,,337601.626132,2769672.203612,"2015-02-24 06:00:00.297"
雙溪區,國民小學,市立上林國小,新北市雙溪區上林里內平林60號,02-24931671,www.ulps.ntpc.edu.tw,334006.883258,2769239.6683,"2015-02-24 06:00:00.297"
雙溪區,國民小學,市立牡丹國小,新北市雙溪區三貂里政光路3號,02-24931240,www.mdps.ntpc.edu.tw,335914.620028,2772968.20955,"2015-02-24 06:00:00.297"
雙溪區,國民小學,市立柑林國小,新北市雙溪區長源里柑腳3號,02-24931624,www.gles.ntpc.edu.tw,331196.841061,2767702.23364,"2015-02-24 06:00:00.297"
雙溪區,國民小學,市立雙溪國小,新北市雙溪區共和里東榮街54號,02-24931005,www.sses.ntpc.edu.tw,337514.136892,2769759.94551,"2015-02-24 06:00:00.297"
雙溪區,國民小學,市立雙溪國小泰平分班,新北市雙溪區,,,333365.94507,2762937.34101,"2015-02-24 06:00:00.297"
雙溪區,高中職,市立雙溪高中,新北市雙溪區梅竹蹊3號,02-24931028,www.sxhs.ntpc.edu.tw,337058.914297,2769989.96438,"2015-02-24 06:00:00.297"
雙溪區,公共親子中心,雙溪東榮公共親子中心,新北市雙溪區共和里東榮街54號,02-24931005分機12,NULL,337516.136892,2769757.94551,"2015-02-24 06:00:00.297"
雙溪區,火車站,牡丹火車站,新北市雙溪區牡丹路159號,,www.railway.gov.tw,335954.097661,2772541.43583,"2015-02-24 06:00:00.297"
雙溪區,火車站,雙溪火車站,新北市雙溪區朝陽街1號,02-24932980,www.railway.gov.tw,337481.199022,2770324.94569,"2015-02-24 06:00:00.297"
三重區,戶政機關,新北市三重戶政事務所,新北市三重區新北大道一段9號5~6樓,02-29812291,www.sanchong.ris.ntpc.gov.tw,299358.59,2772640.432,"2015-02-24 06:00:00.297"
三重區,戶政機關,新北市三重戶政事務所溪美辦事處,新北市三重區溪尾街73號2樓,02-29810907,www.sanchong.ris.ntpc.gov.tw,299516.0,2774473.0,"2015-02-24 06:00:00.297"
三重區,衛生機關,新北市三重區衛生所,新北市三重區新北大道一段1號,02-29825233,sanchong.health.ntpc.gov.tw,299589.0,2772635.0,"2015-02-24 06:00:00.297"
三重區,公所,三重區公所,新北市三重區新北大道一段11號,02-29862345,www.sanchong.ntpc.gov.tw,299271.454,2772604.554,"2015-02-24 06:00:00.297"
三重區,消防機關,新北市第三消防大隊,新北市蘆洲區中山一路415號4-5樓,02-82859119,www.fire.ntpc.gov.tw,297309.0,2774360.0,"2015-02-24 06:00:00.297"
三重區,消防機關,新北市三重消防分隊,新北市三重區文化南路44號,02-29750105,www.fire.ntpc.gov.tw,300500.718628,2772534.43566,"2015-02-24 06:00:00.297"
三重區,消防機關,新北市重陽消防分隊,新北市三重區重陽路一段123號,02-29889009,www.fire.ntpc.gov.tw,299136.255724,2772628.13035,"2015-02-24 06:00:00.297"
三重區,消防機關,新北市慈福消防分隊,新北市三重區信賢街66號,02-28573550,www.fire.ntpc.gov.tw,299281.154717,2775630.13241,"2015-02-24 06:00:00.297"
三重區,消防機關,新北市二重消防分隊,新北市三重區中興北街225號,02-29959720,www.fire.ntpc.gov.tw,297341.610808,2772559.06111,"2015-02-24 06:00:00.297"
三重區,其他機關,三重區農會,新北市三重區重新路二段1號,02-29823466,,300411.0,2772863.0,"2015-02-24 06:00:00.297"
三重區,警察機關,大有派出所,新北市三重區大有里中正北路402號,02-89851911,www.sanchong.police.ntpc.gov.tw,297967.0,2773667.0,"2015-02-24 06:00:00.297"
三重區,警察機關,三重分局,新北市三重區重新路3段147號,02-89818900,www.sanchong.police.ntpc.gov.tw,299447.475,2772415.086,"2015-02-24 06:00:00.297"
三重區,警察機關,永福派出所,新北市三重區永福里力行路二段162巷53號,02-22802067,www.sanchong.police.ntpc.gov.tw,298605.0,2774350.0,"2015-02-24 06:00:00.297"
三重區,警察機關,中興橋派出所,新北市三重區成功路21號,02-29789513,www.sanchong.police.ntpc.gov.tw,299438.0,2771469.0,"2015-02-24 06:00:00.297"
三重區,警察機關,光明派出所,新北市三重區過圳街46號,02-29860655,www.sanchong.police.ntpc.gov.tw,299158.0,2772597.0,"2015-02-24 06:00:00.297"
三重區,警察機關,慈福派出所,新北市三重區仁愛街519號,02-29815111,www.sanchong.police.ntpc.gov.tw,299160.0,2774975.0,"2015-02-24 06:00:00.297"
三重區,警察機關,厚德派出所,新北市三重區厚德里三和路三段186號,02-29712064,www.sanchong.police.ntpc.gov.tw,299645.0,2773985.0,"2015-02-24 06:00:00.297"
三重區,警察機關,長泰派出所,新北市三重區長安里三和路二段152號,02-29735094,www.sanchong.police.ntpc.gov.tw,300376.0,2773439.0,"2015-02-24 06:00:00.297"
三重區,警察機關,三重派出所,新北市三重區重新路一段43號,02-29722553,www.sanchong.police.ntpc.gov.tw,300678.0,2772957.0,"2015-02-24 06:00:00.297"
三重區,警察機關,大同派出所,新北市三重區大同南路155號,02-29723261,www.sanchong.police.ntpc.gov.tw,300108.0,2772135.0,"2015-02-24 06:00:00.297"
三重區,警察機關,二重派出所,新北市三重區重新路五段406號,02-29956794,www.sanchong.police.ntpc.gov.tw,297947.0,2771099.0,"2015-02-24 06:00:00.297"
三重區,警察機關,三重交通分隊,新北市三重區光復路二段175號,02-29955550,www.police.ntpc.gov.tw,297656.0,2772653.0,"2015-02-24 06:00:00.297"
三重區,地政機關,新北市三重地政事務所,新北市三重區新北大道一段11號8、9樓,02-29886336,www.sanchong.land.ntpc.gov.tw,299282.0,2772596.0,"2015-02-24 06:00:00.297"
三重區,其他機關,新北市三重區調解委員會,新北市三重區新北大道一段9號,02-29885782,,299356.34,2772638.71,"2015-02-24 06:00:00.297"
三重區,警察機關,重陽派出所,新北市三重區集賢路163號,02-82879727,www.sanchong.police.ntpc.gov.tw,299213.0,2775748.0,"2015-02-24 06:00:00.297"
三重區,稅捐機關,新北市政府稅捐稽徵處三重分處,新北市三重區重陽路一段115號,02-89712345,www.tax.ntpc.gov.tw/web/SG?pageID=23021,299133.715212,2772526.13338,"2015-02-24 06:00:00.297"
三重區,稅捐機關,財政部北區國稅局三重稽徵所第一辦公室,新北市三重區重新路四段12號6樓,02-29776868,www.ntbna.gov.tw,299336.068172,2772254.02534,"2015-02-24 06:00:00.297"
三重區,稅捐機關,財政部北區國稅局三重稽徵所第二辦公室,新北市三重區重陽路一段115號1樓,02-29843701,www.ntbna.gov.tw,299129.213503,2772531.93597,"2015-02-24 06:00:00.297"
三重區,其他機關,臺灣新北地方法院三重簡易庭,新北市三重區重新路三段145號,02-29710166,pcd.judicial.gov.tw,299480.149,2772440.943,"2015-02-24 06:00:00.297"
三重區,其他機關,新北市原住民族服務中心,新北市三重區新北大道一段5巷2弄2號,02-29869682,,299246.0,2772625.0,"2015-02-24 06:00:00.297"
三重區,教育研究機構,財團法人印刷工業技術研究中心,新北市三重區光復路一段61巷27號11樓之3,02-29990016,www.ptri.org.tw,297696.705,2771298.678,"2015-02-24 06:00:00.297"
三重區,國民小學,市立二重國小,新北市三重區二重里大有街10號,02-29814309,www.eces.ntpc.edu.tw,298245.704473,2773161.99463,"2015-02-24 06:00:00.297"
三重區,國民小學,市立三光國小,新北市三重區同安里大同南路157號,02-29753308,www.skes.ntpc.edu.tw,300052.702485,2772054.00701,"2015-02-24 06:00:00.297"
三重區,國民小學,市立三重國小,新北市三重區三和路三段1號,02-29728576,www.tsces.ntpc.edu.tw,300221.731541,2773681.02798,"2015-02-24 06:00:00.297"
三重區,國民小學,市立五華國小,新北市三重區五華街141巷60號,02-28578087,www.whes.ntpc.edu.tw,299641.769178,2775558.01153,"2015-02-24 06:00:00.297"
三重區,國民小學,市立正義國小,新北市三重區信義西街31號,02-29853138,www.jyes.ntpc.edu.tw,300057.497229,2773063.97424,"2015-02-24 06:00:00.297"
三重區,國民小學,市立永福國小,新北市三重區永福里永福街66號,02-22876716,www.yfps.ntpc.edu.tw,298420.730345,2774393.00769,"2015-02-24 06:00:00.297"
三重區,國民小學,市立光榮國小,新北市三重區介壽路32號,02-29754465,www.kjpps.ntpc.edu.tw,300493.734669,2773792.02929,"2015-02-24 06:00:00.297"
三重區,國民小學,市立光興國小,新北市三重區正義南路62號,02-29755352,www.kses.ntpc.edu.tw,300393.707328,2772460.01339,"2015-02-24 06:00:00.297"
三重區,國民小學,市立厚德國小,新北市三重區忠孝路一段70號,02-29868825,www.hdes.ntpc.edu.tw,299328.720674,2773745.01413,"2015-02-24 06:00:00.297"
三重區,國民小學,市立重陽國小,新北市三重區中正北路113號,02-29821950,www.cyps.ntpc.edu.tw,298874.715029,2773275.02273,"2015-02-24 06:00:00.297"
三重區,國民小學,市立修德國小,新北市三重區重陽路三段3號,02-29800495,www.sude.ntpc.edu.tw,299377.72133,2773104.00752,"2015-02-24 06:00:00.297"
三重區,國民小學,市立集美國小,新北市三重區集美街10號,02-29748167,www.jmes.ntpc.edu.tw,299277.920713,2772090.53192,"2015-02-24 06:00:00.297"
三重區,國民小學,市立碧華國小,新北市三重區五華里五華街160號,02-28577792,www.bhes.ntpc.edu.tw,299345.764264,2775289.01314,"2015-02-24 06:00:00.297"
三重區,國民小學,市立興穀國小,新北市三重區五谷王北街46號,02-29952112,www.skps.ntpc.edu.tw,297923.641488,2771437.98664,"2015-02-24 06:00:00.297"
三重區,國民中學,市立二重國中,新北市三重區忠孝路三段89號,02-29801761,www.ecjh.ntpc.edu.tw,298355.706376,2773137.9943,"2015-02-24 06:00:00.297"
三重區,國民中學,市立三和國中,新北市三重區三和路四段216號,02-22867991,www.shjh.ntpc.edu.tw,299080.740871,2774275.01554,"2015-02-24 06:00:00.297"
三重區,國民中學,市立光榮國中,新北市三重區介壽路26號,02-29721430,www.grjh.ntpc.edu.tw,300347.73299,2773734.02861,"2015-02-24 06:00:00.297"
三重區,國民中學,市立明志國中,新北市三重區中正北路107號,02-29844132,www.mcjh.ntpc.edu.tw,299317.746736,2772978.00633,"2015-02-24 06:00:00.297"
三重區,國民中學,市立碧華國中,新北市三重區自強路五段66號,02-29851121,www.bhjh.ntpc.edu.tw,299870.772795,2775016.04527,"2015-02-24 06:00:00.297"
三重區,高中職,市立三重商工,新北市三重區中正北路163號,02-29715606,www.scvs.ntpc.edu.tw,298480.709,2773576.0,"2015-02-24 06:00:00.297"
三重區,高中職,私立東海高中,新北市三重區忠孝路三段93巷12號,02-29713213,www.thhs.ntpc.edu.tw,298289.705234,2773042.99298,"2015-02-24 06:00:00.297"
三重區,高中職,私立金陵女中,新北市三重區重新路五段656號,02-29956776,www.glghs.ntpc.edu.tw,297091.60226,2770533.93226,"2015-02-24 06:00:00.297"
三重區,高中職,私立格致高中,新北市三重區大智街260號,02-29883488,www.gjsh.ntpc.edu.tw,299232.742999,2774012.0142,"2015-02-24 06:00:00.297"
三重區,高中職,市立新北高中,新北市三重區三信路1號,02-28577326,www.scsh.ntpc.edu.tw,299538.767,2775340.013,"2015-02-24 06:00:00.297"
三重區,高中職,私立清傳高商,新北市三重區五谷王北街141巷1號,02-29955535,www.ccvs.ntpc.edu.tw,298105.644376,2771576.97058,"2015-02-24 06:00:00.297"
三重區,高中職,私立穀保家商,新北市三重區中正北路560巷38號,02-29712343,www.kpvs.ntpc.edu.tw,297580.693094,2773530.99605,"2015-02-24 06:00:00.297"
三重區,高中職,市立三重高中,新北市三重區集美街212號,02-29760501,www.scjh.ntpc.edu.tw,299544.187,2771989.301,"2015-02-24 06:00:00.297"
三重區,教育研究機構,印刷工業技術研究中心,新北市三重區光復路一段61巷27號11樓之3,02-29990016,www.ptri.org.tw,297696.704514,2771298.67785,"2015-02-24 06:00:00.297"
三重區,捷運站,捷運三和國中站,新北市三重區,02-21812345,www.trtc.com.tw,299074.88869887,2774367.04164994,"2015-02-24 06:00:00.297"
三重區,捷運站,捷運三重國小站,新北市三重區,02-21812345,www.trtc.com.tw,300166.09324805,2773627.54716217,"2015-02-24 06:00:00.297"
三重區,捷運站,捷運台北橋站,新北市三重區,02-21812345,www.trtc.com.tw,300498.49546126,2772870.46151443,"2015-02-24 06:00:00.297"
三重區,捷運站,捷運菜寮站,新北市三重區,02-21812345,www.trtc.com.tw,299562.72335879,2772480.76073262,"2015-02-24 06:00:00.297"
三重區,捷運站,捷運三重站,新北市三重區,02-21812345,www.trtc.com.tw,298672.65336023,2772008.13029534,"2015-02-24 06:00:00.297"
三重區,捷運站,捷運先嗇宮站,新北市三重區,02-21812345,www.trtc.com.tw,297606.03318287,2771006.49907163,"2015-02-24 06:00:00.297"
平溪區,戶政機關,新北市瑞芳戶政事務所平溪區所,新北市平溪區平溪街43號,02-24951076,www.pingsi.ris.ntpc.gov.tw,324515.385,2768891.142,"2015-02-24 06:00:00.297"
平溪區,衛生機關,新北市平溪區衛生所,新北市平溪區嶺腳里中華街61號,02-24951015,pingxi.health.ntpc.gov.tw,324624.0,2768785.0,"2015-02-24 06:00:00.297"
平溪區,消防機關,新北市平溪消防分隊,新北市平溪區平溪里平溪街47號,02-24951119,www.fire.ntpc.gov.tw,324472.812305,2768952.51305,"2015-02-24 06:00:00.297"
平溪區,其他機關,平溪區農會,新北市平溪區嶺腳里中華路15號,02-24951051,,325050.0,2766683.0,"2015-02-24 06:00:00.297"
平溪區,警察機關,東勢格派出所,新北市平溪區東勢格1號,02-24951379,www.ruifang.police.ntpc.gov.tw,325698.0,2766551.0,"2015-02-24 06:00:00.297"
平溪區,警察機關,十分派出所,新北市平溪區十分里十分街283號,02-24958128,www.ruifang.police.ntpc.gov.tw,328561.0,2771046.0,"2015-02-24 06:00:00.297"
平溪區,警察機關,平溪分駐所,新北市平溪區菁桐里靜安路二段141號,02-24951063,www.ruifang.police.ntpc.gov.tw,322915.087,2768554.641,"2015-02-24 06:00:00.297"
平溪區,公所,平溪區公所,新北市平溪區平溪街45號,02-24951510,www.pingxi.ntpc.gov.tw,324499.818,2768927.854,"2015-02-24 06:00:00.297"
平溪區,其他機關,新北市平溪區調解委員會,新北市平溪區平溪街45號,02-24951510#110,,324152.670375,2769532.086157,"2015-02-24 06:00:00.297"
平溪區,國民小學,市立十分國小,新北市平溪區十分里十分街157號,02-24958305,www.tsfes.ntpc.edu.tw,328494.371807,2770851.29633,"2015-02-24 06:00:00.297"
平溪區,國民小學,市立十分國小平湖分校,新北市平溪區,,,328729.583006,2769018.08649,"2015-02-24 06:00:00.297"
平溪區,國民小學,市立平溪國小,新北市平溪區平溪街56號,02-24951038,www.pses.ntpc.edu.tw,324421.240448,2769007.0224,"2015-02-24 06:00:00.297"
平溪區,國民小學,市立平溪國小東勢分校,新北市平溪區東勢里5鄰火燒寮6號,,,325380.492463,2766167.69987,"2015-02-24 06:00:00.297"
平溪區,國民小學,市立菁桐國小,新北市平溪區菁桐街45號,02-24951009,www.tgtes.ntpc.edu.tw,323364.171592,2768545.01604,"2015-02-24 06:00:00.297"
平溪區,國民中學,市立平溪國中,新北市平溪區石底街92號,02-24951010,www.phjh.ntpc.edu.tw,323996.246016,2768670.94357,"2015-02-24 06:00:00.297"
平溪區,公共親子中心,平溪十分公共親子中心,新北市平溪區十分里十分街157號,02-24958305分機45,NULL,328496.371807,2770849.29633,"2015-02-24 06:00:00.297"
平溪區,火車站,十分火車站,新北市平溪區十分街51號,02-24958307,www.railway.gov.tw,328211.204686,2770535.16423,"2015-02-24 06:00:00.297"
平溪區,火車站,大華火車站,新北市平溪區六分路12之1號,,www.railway.gov.tw,330457.408631,2771541.9644,"2015-02-24 06:00:00.297"
平溪區,火車站,平溪火車站,新北市平溪區中華街12號,,www.railway.gov.tw,324680.269508,2768830.48119,"2015-02-24 06:00:00.297"
平溪區,火車站,望古火車站,新北市平溪區,,www.railway.gov.tw,327040.112971,2769811.42596,"2015-02-24 06:00:00.297"
平溪區,火車站,菁桐火車站,新北市平溪區菁桐街52號,,www.railway.gov.tw,323052.460007,2768629.83763,"2015-02-24 06:00:00.297"
平溪區,火車站,嶺腳火車站,新北市平溪區嶺腳街22號,,www.railway.gov.tw,325505.264275,2769307.0718,"2015-02-24 06:00:00.297"
泰山區,戶政機關,新北市泰山戶政事務所,新北市泰山區全興路212號4樓,02-29096775,www.taishan.ris.ntpc.gov.tw,293758.831,2772072.249,"2015-02-24 06:00:00.297"
泰山區,衛生機關,新北市泰山區衛生所,新北市泰山區全興路212號3F,02-29099921,taishan.health.ntpc.gov.tw,293753.2,2772065.8,"2015-02-24 06:00:00.297"
泰山區,公所,泰山區公所,新北市泰山區明志路一段322號,02-29099551,www.taishan.ntpc.gov.tw,293524.274,2772402.932,"2015-02-24 06:00:00.297"
泰山區,消防機關,新北市泰山消防分隊,新北市泰山區明志路二段188號,02-22962640,www.fire.ntpc.gov.tw,293129.888427,2771389.70608,"2015-02-24 06:00:00.297"
泰山區,其他機關,泰山區農會,新北市泰山區明志路一段205號,02-22977299,,293616.0,2772605.0,"2015-02-24 06:00:00.297"
泰山區,警察機關,泰山分駐所,新北市泰山區泰林路二段214號,02-29097947,www.xinzhuang.police.ntpc.gov.tw,293695.0,2772697.0,"2015-02-24 06:00:00.297"
泰山區,警察機關,明志派出所,新北市泰山區明志路二段426號,02-29069881,www.xinzhuang.police.ntpc.gov.tw,292849.0,2770693.0,"2015-02-24 06:00:00.297"
泰山區,警察機關,國道公路警察局,新北市泰山區黎明里半山雅70之2號,02-29094111,www.hpb.gov.tw,292633.706,2773254.687,"2015-02-24 06:00:00.297"
泰山區,警察機關,國公路第一警察隊,新北市泰山區大科里大科坑1號,02-29099367,www.hpb.gov.tw,291903.36,2772725.568,"2015-02-24 06:00:00.297"
泰山區,警察機關,國公路第一警察隊泰山分隊,新北市泰山區大科里大科坑1號,02-29095244,www.hpb.gov.tw,291912.926,2772735.133,"2015-02-24 06:00:00.297"
泰山區,其他機關,新北市泰山區調解委員會,新北市泰山區明志路1段322號,02-29099975,,293526.79,2772408.65,"2015-02-24 06:00:00.297"
泰山區,大專院校,私立明志科技大學,新北市泰山區工專路84號,02-29089899,www.mit.edu.tw,292405.569,2770377.897,"2015-02-24 06:00:00.297"
